marca,modelo,precio,anno,kilometros,combustible,transmision,potencia,fuente,carroceria
AUDI,A3,42100.0,2025.0,12600.0,Híbrido enchufable,Automatico,20412.0,coches.net,berlina
AUDI,Q5,15790.0,2015.0,203600.0,Diésel,Manual,15012.0,coches.net,utilitario
FORD,RANGER,59990.0,2024.0,23000.0,Diésel,Automatico,21012.0,coches.net,pick up
PEUGEOT,508,11990.0,2019.0,158927.0,Diésel,Manual,13012.0,coches.net,berlina
CUPRA,LEÓN,28740.0,2025.0,13154.0,Híbrido,Automatico,15012.0,coches.net,berlina
HYUNDAI,I20,15990.0,2022.0,44000.0,Híbrido,Manual,10012.0,coches.net,berlina
TOYOTA,COROLLA,19590.0,2020.0,35428.0,Híbrido,Automatico,12212.0,coches.net,berlina
BMW,SERIE 3,11490.0,2016.0,270000.0,Diésel,Automatico,19012.0,coches.net,berlina
BMW,SERIE 1,12290.0,2016.0,139193.0,Diésel,Manual,11612.0,coches.net,berlina
BMW,X1,26990.0,2022.0,62210.0,Diésel,Automatico,15012.0,coches.net,utilitario
AUDI,A3,29000.0,2024.0,23.0,Diésel,Manual,11612.0,coches.net,berlina
VOLKSWAGEN,PASSAT,17999.0,2020.0,119000.0,Diésel,Automatico,12212.0,coches.net,berlina
JEEP,COMPASS,11900.0,2017.0,183286.0,Diésel,Automatico,14012.0,coches.net,utilitario
VOLVO,XC40,24900.0,2021.0,63000.0,Híbrido enchufable,Automatico,26212.0,coches.net,utilitario
AUDI,A4,16500.0,2015.0,178110.0,Diésel,Manual,15012.0,coches.net,berlina
CITROEN,C-ELYSÉE,9900.0,2018.0,39000.0,Gasolina,Manual,8212.0,coches.net,berlina
PEUGEOT,E-208,22900.0,2023.0,11000.0,Eléctrico,Automatico,13612.0,coches.net,berlina
MINI,MINI,10990.0,2017.0,263000.0,Diésel,Manual,11612.0,coches.net,berlina
MAZDA,CX-60,37990.0,2023.0,43402.0,Híbrido enchufable,Automatico,32712.0,coches.net,utilitario
FIAT,500C,10990.0,2021.0,94019.0,Híbrido,Manual,7012.0,coches.net,berlina
VOLVO,XC40,19999.0,2020.0,187000.0,Diésel,Automatico,15012.0,coches.net,utilitario
SKODA,KAROQ,17490.0,2021.0,120183.0,Diésel,Automatico,15012.0,coches.net,utilitario
SKODA,KAROQ,19890.0,2021.0,79507.0,Diésel,Automatico,15012.0,coches.net,utilitario
TOYOTA,C-HR,38950.0,2025.0,8822.0,Híbrido enchufable,Automatico,22312.0,coches.net,utilitario
KIA,STONIC,17990.0,2024.0,16699.0,Gasolina,Manual,8412.0,coches.net,utilitario
MINI,MINI,4490.0,2007.0,224000.0,Gasolina,Manual,9512.0,coches.net,berlina
LEXUS,UX,24990.0,2019.0,75129.0,Híbrido,Automatico,18412.0,coches.net,utilitario
RENAULT,CAPTUR,26200.0,2024.0,14338.0,Híbrido,Automatico,14512.0,coches.net,utilitario
KIA,STONIC,15900.0,2021.0,38800.0,Híbrido,Manual,10012.0,coches.net,utilitario
RENAULT,CLIO,11750.0,2020.0,111999.0,Gasolina,Manual,10012.0,coches.net,berlina
BMW,SERIE 1,12999.0,2016.0,140000.0,Diésel,Manual,11612.0,coches.net,berlina
TOYOTA,COROLLA,30499.0,2025.0,11031.0,Híbrido,Automatico,19612.0,coches.net,berlina
KIA,SPORTAGE,39990.0,2023.0,16546.0,Híbrido enchufable,Automatico,26512.0,coches.net,utilitario
RENAULT,TRAFIC,15499.0,2020.0,260000.0,Diésel,Manual,12012.0,coches.net,utilitario
MG,EHS,18490.0,2022.0,55975.0,Híbrido enchufable,Automatico,25812.0,coches.net,utilitario
SEAT,IBIZA,13490.0,2022.0,115580.0,Gasolina,Manual,11012.0,coches.net,berlina
JEEP,RENEGADE,13399.0,2017.0,83543.0,Diésel,Manual,12012.0,coches.net,utilitario
SEAT,ARONA,18900.0,2025.0,14025.0,Gasolina,Manual,11512.0,coches.net,utilitario
BMW,SERIE 4,29900.0,2022.0,133000.0,Híbrido,Automatico,19012.0,coches.net,berlina
CITROEN,BERLINGO,11999.0,2016.0,170691.0,Diésel,Manual,10012.0,coches.net,utilitario
TOYOTA,C-HR,17990.0,2019.0,112000.0,Híbrido,Automatico,12212.0,coches.net,berlina
BMW,SERIE 3,24900.0,2021.0,34000.0,Diésel,Automatico,15012.0,coches.net,berlina
CITROEN,C3,11950.0,2023.0,68561.0,Gasolina,Manual,11012.0,coches.net,berlina
SEAT,IBIZA,11090.0,2017.0,76765.0,Gasolina,Manual,9512.0,coches.net,berlina
VOLVO,XC60,43500.0,2025.0,16749.0,Híbrido,Automatico,25012.0,coches.net,utilitario
BMW,SERIE 1,32399.0,2022.0,85000.0,Diésel,Automatico,19012.0,coches.net,berlina
BMW,SERIE 6,12900.0,2017.0,295000.0,Diésel,Automatico,31312.0,coches.net,berlina
HYUNDAI,I20,8990.0,2015.0,119000.0,Gasolina,Manual,8412.0,coches.net,berlina
AUDI,Q5,54150.0,2024.0,33060.0,Híbrido,Automatico,20412.0,coches.net,utilitario
DACIA,SANDERO,16499.0,2024.0,19862.0,Gasolina,Manual,11012.0,coches.net,berlina
HYUNDAI,IONIQ,16490.0,2018.0,46248.0,Híbrido enchufable,Automatico,14112.0,coches.net,berlina
BMW,X2,25990.0,2022.0,65911.0,Híbrido enchufable,Automatico,22012.0,coches.net,utilitario
OPEL,INSIGNIA,15900.0,2021.0,44000.0,Diésel,Manual,12212.0,coches.net,berlina
BMW,X6,17900.0,2008.0,266000.0,Diésel,Automatico,28612.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER SPORT,23990.0,2017.0,135000.0,Diésel,Automatico,25812.0,coches.net,utilitario
PEUGEOT,5008,22990.0,2020.0,101892.0,Diésel,Automatico,18012.0,coches.net,utilitario
SEAT,LEÓN,7490.0,2013.0,201994.0,Diésel,Manual,10512.0,coches.net,berlina
PORSCHE,MACAN,24990.0,2015.0,270000.0,Diésel,Automatico,25812.0,coches.net,utilitario
NISSAN,JUKE,21500.0,2023.0,26800.0,Gasolina,Manual,11412.0,coches.net,utilitario
MERCEDES-BENZ,GLA,29990.0,2022.0,71278.0,Híbrido enchufable,Automatico,21812.0,coches.net,utilitario
AUDI,A3,9990.0,2010.0,186608.0,Diésel,Manual,14012.0,coches.net,berlina
DACIA,DUSTER,15990.0,2021.0,36500.0,Gasolina,Manual,9012.0,coches.net,utilitario
PEUGEOT,308,17498.0,2023.0,19429.0,Gasolina,Automatico,13012.0,coches.net,berlina
AUDI,A6,16499.0,2015.0,109650.0,Diésel,Automatico,19012.0,coches.net,berlina
VOLKSWAGEN,GOLF,25300.0,2022.0,90000.0,Diésel,Automatico,15012.0,coches.net,berlina
MERCEDES-BENZ,CLA,30990.0,2021.0,55000.0,Gasolina,Automatico,13612.0,coches.net,berlina
MERCEDES-BENZ,CLA,30990.0,2020.0,55000.0,Gasolina,Automatico,13612.0,coches.net,berlina
MERCEDES-BENZ,CLASE C,17290.0,2014.0,121528.0,Diésel,Manual,17012.0,coches.net,berlina
AUDI,Q5,30990.0,2018.0,120000.0,Diésel,Automatico,19012.0,coches.net,utilitario
SEAT,ARONA,18490.0,2024.0,18602.0,Gasolina,Manual,11512.0,coches.net,utilitario
MERCEDES-BENZ,CLASE C,12990.0,2011.0,230000.0,Diésel,Manual,17012.0,coches.net,berlina
HONDA,CR-V,29990.0,2023.0,53050.0,Híbrido,Automatico,18412.0,coches.net,utilitario
KIA,PICANTO,16980.0,2026.0,9.0,Gasolina,Manual,6812.0,coches.net,berlina
CITROEN,C4 PICASSO,9500.0,2015.0,102157.0,Gasolina,Manual,13012.0,coches.net,utilitario
NISSAN,X-TRAIL,22990.0,2020.0,81849.0,Gasolina,Automatico,16012.0,coches.net,utilitario
FIAT,PANDA,10500.0,2019.0,42000.0,Gasolina,Manual,6912.0,coches.net,berlina
TOYOTA,COROLLA,25490.0,2023.0,75113.0,Híbrido,Automatico,14012.0,coches.net,berlina
MERCEDES-BENZ,CLASE GLC,35850.0,2020.0,70715.0,Híbrido,Automatico,19712.0,coches.net,utilitario
AUDI,Q2,23990.0,2023.0,79000.0,Diésel,Automatico,11612.0,coches.net,utilitario
HYUNDAI,I20 ACTIVE,11990.0,2021.0,123617.0,Gasolina,Manual,10012.0,coches.net,berlina
MERCEDES-BENZ,CLASE CLK,10980.0,2007.0,207000.0,Gasolina,Automatico,27212.0,coches.net,berlina
KIA,STONIC,18990.0,2022.0,62887.0,Híbrido,Manual,10012.0,coches.net,utilitario
FORD,PUMA,18200.0,2023.0,61558.0,Híbrido,Manual,12512.0,coches.net,utilitario
LEXUS,LBX,33990.0,2025.0,5123.0,Híbrido,Automatico,13612.0,coches.net,utilitario
MAZDA,CX-60,37990.0,2023.0,43402.0,Híbrido enchufable,Automatico,32712.0,coches.net,utilitario
SEAT,LEÓN,24990.0,2024.0,11641.0,Híbrido,Automatico,15012.0,coches.net,berlina
MERCEDES-BENZ,CLASE C,48900.0,2025.0,25927.0,Híbrido,Automatico,19712.0,coches.net,berlina
SEAT,IBIZA,13999.0,2019.0,65626.0,Diésel,Manual,8012.0,coches.net,berlina
OPEL,CORSA,18900.0,2025.0,8000.0,Híbrido,Automatico,11012.0,coches.net,berlina
RENAULT,CLIO,19400.0,2024.0,12.0,Diésel,Manual,10012.0,coches.net,berlina
MG,HS,26790.0,2026.0,2500.0,Gasolina,Manual,16212.0,coches.net,utilitario
MERCEDES-BENZ,CLASE GLC,36990.0,2020.0,110000.0,Híbrido enchufable,Automatico,32012.0,coches.net,utilitario
MERCEDES-BENZ,CLASE GLC,39500.0,2020.0,113766.0,Híbrido enchufable,Automatico,30612.0,coches.net,utilitario
BMW,X6,66900.0,2022.0,109049.0,Híbrido,Automatico,34012.0,coches.net,utilitario
NISSAN,QASHQAI,19800.0,2021.0,88000.0,Híbrido,Manual,14012.0,coches.net,utilitario
SEAT,LEÓN,21500.0,2025.0,26461.0,Híbrido,Automatico,11612.0,coches.net,berlina
BMW,X1,23900.0,2019.0,39219.0,Diésel,Automatico,15012.0,coches.net,utilitario
AUDI,A3,14900.0,2012.0,68006.0,Diésel,Automatico,14012.0,coches.net,berlina
VOLKSWAGEN,GRAND CALIFORNIA,67900.0,2023.0,69000.0,Diésel,Automatico,17712.0,coches.net,utilitario
SEAT,IBIZA,17150.0,2025.0,34448.0,Gasolina,Manual,9512.0,coches.net,berlina
CUPRA,FORMENTOR,29990.0,2024.0,18000.0,Híbrido,Automatico,15012.0,coches.net,utilitario
CUPRA,FORMENTOR,30490.0,2024.0,32000.0,Híbrido enchufable,Automatico,20412.0,coches.net,utilitario
NISSAN,JUKE,24676.0,2025.0,13000.0,Híbrido,Automatico,14312.0,coches.net,utilitario
MERCEDES-BENZ,CLASE C,25490.0,2020.0,98453.0,Híbrido enchufable,Automatico,32012.0,coches.net,berlina
RENAULT,ESPACE,14990.0,2016.0,170000.0,Diésel,Automatico,16012.0,coches.net,utilitario
PORSCHE,MACAN,39900.0,2017.0,109000.0,Diésel,Automatico,25812.0,coches.net,utilitario
PEUGEOT,208,10999.0,2020.0,45953.0,Gasolina,Manual,7512.0,coches.net,berlina
OPEL,ADAM,7900.0,2016.0,56000.0,Gasolina,Manual,10012.0,coches.net,berlina
LEXUS,NX,32500.0,2021.0,99247.0,Híbrido,Automatico,19712.0,coches.net,utilitario
TOYOTA,YARIS CROSS,26400.0,2023.0,19298.0,Híbrido,Automatico,11612.0,coches.net,utilitario
SKODA,OCTAVIA,16990.0,2021.0,123728.0,Híbrido,Automatico,11012.0,coches.net,berlina
HYUNDAI,I30,18790.0,2024.0,24791.0,Gasolina,Manual,12012.0,coches.net,berlina
AUDI,Q3,20990.0,2016.0,73967.0,Gasolina,Manual,15012.0,coches.net,utilitario
CITROEN,C5 AIRCROSS,19990.0,2024.0,31913.0,Gasolina,Manual,13112.0,coches.net,utilitario
TOYOTA,C-HR,34400.0,2024.0,13487.0,Híbrido enchufable,Automatico,22312.0,coches.net,utilitario
KIA,XCEED,21610.0,2024.0,50532.0,Híbrido,Manual,13612.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER SPORT,35990.0,2015.0,139670.0,Gasolina,Automatico,51012.0,coches.net,utilitario
MAZDA,CX-30,24390.0,2024.0,21627.0,Híbrido,Manual,14012.0,coches.net,utilitario
BMW,IX1,38900.0,2024.0,20000.0,Eléctrico,Automatico,31312.0,coches.net,utilitario
CUPRA,TERRAMAR,44490.0,2025.0,6600.0,Híbrido enchufable,Automatico,27212.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER SPORT,21999.0,2015.0,200000.0,Diésel,Automatico,33912.0,coches.net,utilitario
CITROEN,C3 AIRCROSS,9099.0,2021.0,119076.0,Gasolina,Manual,11012.0,coches.net,utilitario
SMART,FORFOUR,11950.0,2020.0,24608.0,Eléctrico,Automatico,8212.0,coches.net,berlina
TOYOTA,YARIS,16300.0,2020.0,45618.0,Híbrido,Automatico,10012.0,coches.net,berlina
HYUNDAI,I30,18690.0,2024.0,53216.0,Híbrido,Manual,12012.0,coches.net,berlina
LEXUS,NX,46250.0,2022.0,49246.0,Híbrido,Automatico,24212.0,coches.net,utilitario
MERCEDES-BENZ,GLC COUPÉ,68990.0,2025.0,14273.0,Híbrido,Automatico,26912.0,coches.net,utilitario
KIA,CEED,13990.0,2021.0,80160.0,Gasolina,Manual,12012.0,coches.net,berlina
MERCEDES-BENZ,CLASE V,94900.0,2025.0,13000.0,Diésel,Automatico,23712.0,coches.net,utilitario
VOLKSWAGEN,MULTIVAN,58900.0,2023.0,29000.0,Diésel,Automatico,15012.0,coches.net,utilitario
AUDI,Q3 SPORTBACK,31999.0,2021.0,81000.0,Diésel,Automatico,15012.0,coches.net,utilitario
OPEL,COMBO LIFE,14900.0,2019.0,106000.0,Diésel,Manual,13112.0,coches.net,utilitario
MITSUBISHI,OUTLANDER,8500.0,2007.0,170000.0,Diésel,Manual,14012.0,coches.net,utilitario
AUDI,A3,39990.0,2025.0,14183.0,Híbrido enchufable,Automatico,20412.0,coches.net,berlina
MERCEDES-BENZ,CLASE V,48970.0,2022.0,98101.0,Diésel,Automatico,16312.0,coches.net,utilitario
KIA,CEED,18985.0,2024.0,19998.0,Gasolina,Manual,10012.0,coches.net,berlina
KIA,CEED,18985.0,2024.0,19998.0,Gasolina,Manual,10012.0,coches.net,berlina
SKODA,KAROQ,21490.0,2021.0,66834.0,Diésel,Automatico,15012.0,coches.net,utilitario
SKODA,SCALA,15500.0,2022.0,74228.0,Gasolina,Manual,11012.0,coches.net,berlina
FIAT,500,12900.0,2022.0,59999.0,Híbrido,Manual,7012.0,coches.net,berlina
FORD,FOCUS,24990.0,2024.0,27213.0,Gasolina,Manual,12512.0,coches.net,berlina
MERCEDES-BENZ,EQE SUV,61990.0,2025.0,31143.0,Eléctrico,Automatico,29212.0,coches.net,utilitario
MERCEDES-BENZ,EQE SUV,62990.0,2025.0,22538.0,Eléctrico,Automatico,29212.0,coches.net,utilitario
TOYOTA,YARIS,15990.0,2020.0,78379.0,Híbrido,Automatico,11612.0,coches.net,berlina
VOLKSWAGEN,T-ROC,24900.0,2022.0,87514.0,Diésel,Automatico,15012.0,coches.net,utilitario
SEAT,IBIZA,5999.0,2010.0,156000.0,Diésel,Manual,8012.0,coches.net,berlina
VOLKSWAGEN,ARTEON,31790.0,2021.0,91477.0,Diésel,Automatico,20012.0,coches.net,berlina
FORD,S-MAX,9450.0,2011.0,149000.0,Diésel,Manual,14012.0,coches.net,utilitario
RENAULT,KADJAR,13399.0,2016.0,78977.0,Diésel,Manual,11012.0,coches.net,berlina
VOLVO,V40,10399.0,2015.0,141009.0,Diésel,Manual,11512.0,coches.net,berlina
OPEL,ADAM,7599.0,2015.0,92619.0,Gasolina,Manual,8712.0,coches.net,berlina
KIA,SPORTAGE,21900.0,2021.0,53394.0,Gasolina,Manual,13212.0,coches.net,utilitario
MAZDA,MAZDA3,34690.0,2025.0,4475.0,Híbrido,Automatico,18612.0,coches.net,berlina
OPEL,CORSA,11600.0,2023.0,72577.0,Gasolina,Manual,10012.0,coches.net,berlina
SEAT,IBIZA,16990.0,2025.0,16000.0,Gasolina,Manual,11512.0,coches.net,berlina
OPEL,CORSA,13500.0,2024.0,37831.0,Gasolina,Manual,10012.0,coches.net,berlina
JAGUAR,E-PACE,22890.0,2021.0,75372.0,Híbrido,Automatico,16312.0,coches.net,utilitario
LEAPMOTOR,T03,16990.0,2025.0,9626.0,Eléctrico,Automatico,9512.0,coches.net,berlina
AUDI,A3,12990.0,2014.0,116662.0,Diésel,Manual,10512.0,coches.net,berlina
MERCEDES-BENZ,CLASE C,54900.0,2024.0,56181.0,Híbrido enchufable,Automatico,31312.0,coches.net,berlina
SEAT,IBIZA,18880.0,2025.0,8900.0,Gasolina,Manual,11512.0,coches.net,berlina
FORD,FOCUS,9599.0,2017.0,98150.0,Gasolina,Automatico,12512.0,coches.net,berlina
SEAT,IBIZA,18890.0,2025.0,8599.0,Gasolina,Manual,11512.0,coches.net,berlina
OPEL,ASTRA,11540.0,2021.0,101129.0,Gasolina,Manual,13012.0,coches.net,berlina
DACIA,SANDERO,16850.0,2025.0,13829.0,Gas,Manual,10112.0,coches.net,berlina
VOLKSWAGEN,GOLF,22900.0,2022.0,72248.0,Diésel,Manual,11512.0,coches.net,berlina
AUDI,Q5,28500.0,2020.0,86306.0,Diésel,Automatico,16312.0,coches.net,utilitario
VOLKSWAGEN,CARAVELLE,43900.0,2025.0,18.0,Diésel,Automatico,15012.0,coches.net,utilitario
PEUGEOT,308,8697.0,2018.0,225000.0,Diésel,Manual,10012.0,coches.net,berlina
JEEP,RENEGADE,18200.0,2021.0,54990.0,Gasolina,Automatico,15012.0,coches.net,utilitario
TOYOTA,C-HR,21990.0,2019.0,82950.0,Híbrido,Automatico,12212.0,coches.net,berlina
BMW,SERIE 1,18900.0,2020.0,78266.0,Gasolina,Manual,14012.0,coches.net,berlina
KIA,SORENTO,37490.0,2023.0,93000.0,Híbrido,Automatico,23012.0,coches.net,utilitario
VOLKSWAGEN,POLO,5500.0,2013.0,282000.0,Diésel,Manual,9012.0,coches.net,berlina
VOLKSWAGEN,TIGUAN,29490.0,2023.0,42281.0,Gasolina,Manual,15012.0,coches.net,utilitario
OPEL,CROSSLAND X,11890.0,2017.0,133000.0,Diésel,Manual,12012.0,coches.net,utilitario
CITROEN,GRAND C4 PICASSO,10999.0,2016.0,80121.0,Diésel,Manual,12012.0,coches.net,utilitario
AUDI,Q8,57890.0,2021.0,95332.0,Híbrido enchufable,Automatico,38112.0,coches.net,utilitario
PEUGEOT,308,8700.0,2020.0,180000.0,Diésel,Manual,10012.0,coches.net,berlina
KIA,NIRO,21399.0,2023.0,81791.0,Híbrido enchufable,Automatico,18312.0,coches.net,berlina
VOLVO,XC60,35199.0,2022.0,115309.0,Híbrido enchufable,Automatico,35012.0,coches.net,utilitario
MERCEDES-BENZ,CLASE GLC,36799.0,2020.0,49745.0,Híbrido enchufable,Automatico,30612.0,coches.net,utilitario
RENAULT,GRAND SCÉNIC,3600.0,2007.0,230000.0,Diésel,Manual,13012.0,coches.net,utilitario
PORSCHE,911,218900.0,2024.0,5000.0,Gasolina,Automatico,51012.0,coches.net,berlina
AUDI,Q2,29900.0,2022.0,58900.0,Diésel,Automatico,15012.0,coches.net,utilitario
ALFA ROMEO,MITO,6500.0,2014.0,152000.0,Diésel,Manual,8512.0,coches.net,berlina
AUDI,A3,27990.0,2023.0,82010.0,Diésel,Automatico,15012.0,coches.net,berlina
VOLKSWAGEN,GOLF,6800.0,2009.0,232389.0,Diésel,Manual,10512.0,coches.net,berlina
SMART,FORFOUR,11985.0,2019.0,26187.0,Eléctrico,Automatico,8212.0,coches.net,berlina
FORD,PUMA,26900.0,2025.0,1240.0,Híbrido,Manual,12512.0,coches.net,utilitario
BMW,X4,23900.0,2015.0,155000.0,Diésel,Automatico,19012.0,coches.net,utilitario
MERCEDES-BENZ,GLC COUPÉ,45990.0,2020.0,73888.0,Híbrido,Automatico,19712.0,coches.net,utilitario
RENAULT,MÉGANE,10599.0,2021.0,153421.0,Diésel,Manual,11512.0,coches.net,berlina
FERRARI,F8,459000.0,2023.0,8867.0,Gasolina,Automatico,,coches.net,berlina
FERRARI,F8,419900.0,2021.0,4340.0,Gasolina,Automatico,,coches.net,berlina
HYUNDAI,BAYON,16900.0,2023.0,18300.0,Gasolina,Manual,8412.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER EVOQUE,30990.0,2021.0,33000.0,Híbrido enchufable,Automatico,30912.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,13990.0,2017.0,109000.0,Gasolina,Manual,12212.0,coches.net,berlina
AUDI,A6,34900.0,2016.0,180000.0,Diésel,Automatico,32612.0,coches.net,berlina
PEUGEOT,308,8999.0,2019.0,166829.0,Diésel,Manual,10012.0,coches.net,berlina
VOLKSWAGEN,POLO,18850.0,2023.0,66426.0,Gasolina,Manual,9512.0,coches.net,berlina
AUDI,TT,24990.0,2016.0,144800.0,Gasolina,Manual,23012.0,coches.net,berlina
SEAT,ARONA,22210.0,2024.0,6194.0,Gasolina,Automatico,11512.0,coches.net,utilitario
AUDI,Q5 SPORTBACK,35290.0,2022.0,93961.0,Híbrido,Automatico,20412.0,coches.net,utilitario
VOLKSWAGEN,GOLF,39900.0,2025.0,15000.0,Diésel,Automatico,15012.0,coches.net,berlina
PEUGEOT,2008,10200.0,2021.0,167000.0,Diésel,Manual,11012.0,coches.net,utilitario
SMART,FORTWO,17490.0,2023.0,26175.0,Eléctrico,Automatico,8212.0,coches.net,berlina
DACIA,SANDERO,13500.0,2022.0,50000.0,Gasolina,Manual,9112.0,coches.net,berlina
VOLKSWAGEN,TIGUAN,37850.0,2025.0,12913.0,Híbrido,Automatico,13012.0,coches.net,utilitario
LEXUS,UX,26900.0,2021.0,65500.0,Eléctrico,Automatico,20412.0,coches.net,utilitario
AUDI,A4,27250.0,2021.0,68500.0,Híbrido,Automatico,13612.0,coches.net,berlina
SSANGYONG,TIVOLI,9990.0,2017.0,155000.0,Diésel,Manual,11512.0,coches.net,utilitario
SEAT,TOLEDO,7900.0,2013.0,167000.0,Diésel,Manual,10512.0,coches.net,berlina
FORD,FOCUS,2990.0,2006.0,229000.0,Diésel,Manual,11512.0,coches.net,berlina
BMW,SERIE 4,27899.0,2018.0,101253.0,Gasolina,Automatico,25212.0,coches.net,berlina
NISSAN,QASHQAI,22985.0,2023.0,29999.0,Híbrido,Manual,14012.0,coches.net,utilitario
MITSUBISHI,COLT,19900.0,2024.0,1956.0,Híbrido,Automatico,14312.0,coches.net,berlina
SEAT,IBIZA,12500.0,2018.0,23180.0,Gasolina,Manual,8012.0,coches.net,berlina
HYUNDAI,TUCSON,25390.0,2025.0,14842.0,Gasolina,Manual,15012.0,coches.net,utilitario
AUDI,A3,43990.0,2021.0,75000.0,Gasolina,Automatico,31012.0,coches.net,berlina
MERCEDES-BENZ,GLC,33490.0,2022.0,104765.0,Híbrido enchufable,Automatico,33312.0,coches.net,utilitario
CITROEN,C4 SPACETOURER,9900.0,2019.0,115661.0,Gasolina,Manual,13012.0,coches.net,utilitario
OPEL,MOKKA,17190.0,2023.0,34555.0,Gasolina,Automatico,13012.0,coches.net,utilitario
FERRARI,488,249000.0,2016.0,24000.0,Gasolina,Automatico,67012.0,coches.net,berlina
DACIA,LOGAN,6999.0,2016.0,134000.0,Gasolina,Manual,9012.0,coches.net,berlina
DACIA,SANDERO,6500.0,2017.0,149000.0,Gasolina,Manual,7312.0,coches.net,berlina
VOLKSWAGEN,TIGUAN,22850.0,2021.0,98251.0,Gasolina,Automatico,15012.0,coches.net,utilitario
FIAT,500,11599.0,2021.0,45547.0,Híbrido,Manual,7012.0,coches.net,berlina
OPEL,ASTRA,11490.0,2021.0,105707.0,Gasolina,Manual,13012.0,coches.net,berlina
OPEL,ASTRA,13510.0,2021.0,47012.0,Gasolina,Manual,11012.0,coches.net,berlina
AUDI,Q5 SPORTBACK,37000.0,2022.0,120462.0,Híbrido,Automatico,20412.0,coches.net,utilitario
AUDI,Q5 SPORTBACK,39500.0,2022.0,17237.0,Híbrido,Automatico,16312.0,coches.net,utilitario
BMW,X2,24790.0,2020.0,52745.0,Gasolina,Manual,14012.0,coches.net,utilitario
TOYOTA,COROLLA,22500.0,2022.0,119714.0,Híbrido,Automatico,18012.0,coches.net,berlina
PEUGEOT,2008,17700.0,2023.0,80484.0,Gasolina,Automatico,13012.0,coches.net,utilitario
CUPRA,FORMENTOR,36990.0,2024.0,24283.0,Híbrido enchufable,Automatico,24512.0,coches.net,utilitario
RENAULT,CLIO,10290.0,2018.0,93383.0,Gas,Manual,9012.0,coches.net,berlina
RENAULT,CLIO,10290.0,2018.0,93383.0,Gas,Manual,9012.0,coches.net,berlina
CITROEN,C4,3999.0,2007.0,175000.0,Diésel,Manual,11012.0,coches.net,berlina
PEUGEOT,5008,15499.0,2019.0,149000.0,Diésel,Manual,13012.0,coches.net,utilitario
AUDI,A1,25850.0,2025.0,20876.0,Gasolina,Manual,11612.0,coches.net,berlina
MERCEDES-BENZ,CLASE GL,12900.0,2008.0,390000.0,Diésel,Automatico,22412.0,coches.net,utilitario
FORD,FOCUS,16999.0,2023.0,64024.0,Híbrido,Manual,12512.0,coches.net,berlina
NISSAN,JUKE,18550.0,2023.0,51396.0,Gasolina,Manual,11412.0,coches.net,utilitario
RENAULT,SCENIC,9300.0,2016.0,244000.0,Diésel,Automatico,11012.0,coches.net,utilitario
CITROEN,C4 SPACETOURER,15900.0,2020.0,70000.0,Diésel,Manual,13012.0,coches.net,utilitario
LEXUS,GS450H,11990.0,2007.0,223000.0,Eléctrico,Automatico,34512.0,coches.net,berlina
MAZDA,CX-30,23990.0,2022.0,69862.0,Híbrido,Manual,15012.0,coches.net,utilitario
RENAULT,CAPTUR,18990.0,2023.0,40500.0,Híbrido,Automatico,14512.0,coches.net,utilitario
NISSAN,JUKE,25990.0,2025.0,8349.0,Híbrido,Automatico,14312.0,coches.net,utilitario
MAZDA,MAZDA2,15850.0,2023.0,78000.0,Híbrido,Automatico,11612.0,coches.net,berlina
RENAULT,CLIO,19400.0,2024.0,10.0,Diésel,Manual,10012.0,coches.net,berlina
SEAT,LEÓN,16990.0,2021.0,78033.0,Diésel,Manual,11512.0,coches.net,berlina
BMW,XM,119900.0,2024.0,27000.0,Híbrido enchufable,Automatico,65312.0,coches.net,utilitario
HYUNDAI,TUCSON,24990.0,2025.0,15761.0,Gasolina,Manual,16012.0,coches.net,utilitario
HYUNDAI,TUCSON,24990.0,2025.0,19885.0,Gasolina,Manual,16012.0,coches.net,utilitario
PORSCHE,PANAMERA,59990.0,2016.0,140000.0,Diésel,Automatico,42212.0,coches.net,berlina
MINI,COUNTRYMAN,8950.0,2010.0,140000.0,Diésel,Manual,11212.0,coches.net,berlina
CITROEN,C5 X,21900.0,2023.0,5500.0,Gasolina,Automatico,13012.0,coches.net,berlina
KIA,STONIC,15000.0,2023.0,24906.0,Híbrido,Manual,10012.0,coches.net,utilitario
HYUNDAI,KONA,18500.0,2020.0,37135.0,Eléctrico,Automatico,20412.0,coches.net,utilitario
FORD,PUMA,18100.0,2021.0,40664.0,Híbrido,Manual,12512.0,coches.net,utilitario
MERCEDES-BENZ,GLA,45900.0,2025.0,21140.0,Híbrido enchufable,Automatico,21812.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER VELAR,71900.0,2025.0,4956.0,Híbrido enchufable,Automatico,40412.0,coches.net,utilitario
MERCEDES-BENZ,GLA,43500.0,2025.0,19348.0,Híbrido,Automatico,16312.0,coches.net,utilitario
HYUNDAI,I20,20500.0,2025.0,9876.0,Híbrido,Automatico,10012.0,coches.net,berlina
